"","time","month","Mslp","P5_f","P5_u","P5_v","P5_z","P5th","P5zh","P8_f","P8_u","P8_v","P8_z","P8th","P8zh","P500","P850","P_f","P_u","P_v","P_z","P_th","P_zh","R500","R850","Rhum","Shum","Temp","rainfall","clazz"
"5097","1991-09-06",9,-1.109,-0.89,-0.915,1.299,-1.362,16.35,-1.058,0.859,0.069,1.849,-1.355,10.83,-1.975,0.782,-0.808,-0.52,0.944,1.269,0.043,7.47,-1.457,0.083,0.537,-0.813,1.177,1.343,2.68,1
"5098","1991-09-07",9,-1.366,-1.144,-1.167,0.367,-1.098,311.02,-0.153,-0.205,-0.183,0.963,-0.89,2.47,-0.711,0.723,-1.189,-1.236,0.708,0.534,0.416,343.17,-0.527,-0.254,0.375,-1.09,1.193,1.298,1.122,1
"5099","1991-09-08",9,-0.909,-1.173,-1.236,0.29,-0.085,308.63,-0.153,-0.778,0.259,0.152,0.04,62.17,0.131,1.152,-0.533,-1.531,0.978,0.11,0.07,69.32,-0.077,0.302,0.34,0.157,1.077,1.147,14.178,1
"5100","1991-09-09",9,-0.582,-1.032,-1.373,0.367,-0.35,300.23,-0.153,-0.696,-0.436,-0.734,-0.321,208.47,0.973,1.551,0.108,-1.058,0.567,-0.553,0.006,209.47,0.673,0.207,0.297,0.157,1.278,1.202,7.228,1
"5101","1991-09-10",9,-0.44,-1.342,-1.144,-0.098,0.443,297.1,0.299,-0.205,-0.31,-1.251,-0.218,189.14,1.394,1.658,0.246,-0.931,0.38,-0.528,-0.051,225.92,0.643,-0.419,-0.459,-0.212,1.079,1.206,0,-1
"5102","1991-09-11",9,-0.646,-1.286,-1.213,-0.564,-0.526,246.4,0.752,0.041,-0.689,-1.325,-0.425,205.24,1.394,1.415,-0.136,-0.657,0.209,-0.681,-0.242,228.94,0.643,-0.313,-1.826,-1.321,0.774,1.148,0,-1
"5103","1991-09-12",9,-1.021,-0.834,-1.305,-1.884,1.148,209.5,1.656,1.841,-0.942,-2.948,1.074,197.07,2.657,0.772,-0.838,1.006,-0.028,-2.457,0.511,205.13,2.082,-0.331,-0.528,-0.305,1.151,1.122,4.22,1
"5104","1991-09-13",9,-0.758,-0.749,-0.457,-0.72,1.148,102.32,0.752,1.35,1.017,-2.136,0.867,145.29,2.236,0.558,-0.793,0.579,1.016,-2.054,-0.804,176.27,2.322,0.142,0.873,-0.074,0.811,0.873,2.646,1
"5110","1991-09-19",9,-1.435,-1.173,-0.778,-0.021,0.355,72.06,-0.153,-0.778,-0.626,-0.439,1.074,266.27,0.552,0.187,-1.663,-0.525,-0.016,-0.461,0.437,246.14,0.373,0.603,-0.494,-0.744,0.882,0.981,0,-1
"5111","1991-09-20",9,-0.681,-1.37,-1.03,-0.331,0.531,258.48,0.299,0.532,-1.321,-1.251,1.435,232.12,1.394,0.567,-0.64,0.446,-0.534,-1.191,0.262,235.63,1.243,1.336,-0.21,-0.767,0.647,0.911,0,-1
"5112","1991-09-21",9,-0.283,-0.947,-1.442,-0.331,0.707,270.95,0.299,1.186,-1.89,-1.325,1.125,239.52,1.394,0.782,-0.151,1.453,-1.205,-1.656,-0.014,237.66,1.932,0.698,0.185,-0.605,0.665,0.773,0,-1
"5113","1991-09-22",9,-0.74,-0.439,-1.831,0.523,1.544,287.28,-0.605,2.005,-2.585,0.963,2.469,291.45,-0.711,0.616,-0.487,1.321,-1.349,0.549,3.156,280.9,-0.197,1.105,0.598,0.434,1.051,1.001,34.903,1
"5114","1991-09-23",9,-0.793,-0.608,-1.671,0.911,0.443,300.03,-0.605,1.596,-2.395,0.89,0.454,292.21,-0.711,0.626,-0.396,0.39,-0.675,0.805,1.196,291.16,-0.287,0.012,-0.364,-0.143,1.074,1.044,7.877,1
"5115","1991-09-24",9,-0.962,-0.693,-1.694,-0.487,0.531,266.6,0.752,2.086,-2.901,-0.734,0.454,258.55,0.973,0.295,-0.747,0.568,-0.862,-0.461,0.954,256.91,0.973,0.024,-0.76,0.042,1.106,1.004,1.899,1
"5116","1991-09-25",9,-1.695,0.182,-2.037,-3.282,3.57,229.19,3.013,4.623,-4.228,-2.579,3.968,242.66,2.236,-0.426,-2.014,2.643,-1.94,-2.049,3.136,240.15,2.202,0.745,0.022,0.527,1.057,0.889,8.385,1
"5117","1991-09-26",9,-2.757,0.097,-0.343,-3.67,8.327,136.52,3.013,2.332,1.144,-2.653,9.083,133.17,1.815,-1.215,-3.648,2.597,2.323,-3.356,7.831,141.14,2.382,1.017,1.105,0.596,1.109,0.906,25.851,1
"5118","1991-09-27",9,-0.745,-0.524,-0.228,-0.176,-0.702,87.33,0.299,0.777,1.523,-0.291,-1.303,95.16,0.552,0.558,-0.563,-1.155,1.085,0.003,-1.553,172.48,0.613,0.674,0.134,-0.49,0.76,0.887,1.427,1
"5122","1991-10-01",10,-0.2,-0.749,-0.938,1.765,-0.129,9.85,-1.51,0.695,-1.131,1.48,-0.683,326.6,-1.553,1.269,0.505,-0.062,-0.188,1.06,0.416,307.12,-0.827,0.29,0.005,0.573,0.99,0.969,2.032,1
"5123","1991-10-02",10,-0.173,-1.173,-0.961,0.523,-0.526,20.29,-0.153,-0.205,-0.815,0.594,-1.097,310.36,-0.29,1.347,0.628,-0.718,0.178,0.616,0.232,303.54,-0.527,0.006,-0.296,0.388,1.012,0.96,21.688,1
"5124","1991-10-03",10,-0.437,-1.144,-0.755,-0.254,-0.35,87.47,0.299,-0.941,-0.499,0.004,-0.683,288.7,0.131,0.869,0.108,-1.348,0.532,0.131,0.087,277.17,-0.137,0.568,-0.442,1.381,0.946,0.815,2.547,1
"5125","1991-10-04",10,-0.439,-1.06,-0.663,-0.487,-0.041,97.42,0.752,-1.023,-0.31,-0.513,-0.011,204.36,0.973,0.606,-0.075,-0.809,0.163,-0.298,0.443,248.6,0.703,0.78,0.581,0.919,0.806,0.685,0.563,1
"5126","1991-10-05",10,-0.144,-1.06,-0.709,-0.875,0.091,119.15,0.752,0.041,-0.563,-1.398,0.144,200.2,1.394,0.567,0.032,0.548,-0.42,-1.538,-0.098,226.3,1.722,-0.384,0.856,0.688,0.397,0.448,0.198,1
"5127","1991-10-06",10,-0.407,-1.201,-0.87,-0.875,-0.57,145.26,1.204,1.268,-1.321,-2.21,0.195,212.51,2.657,0.314,-0.579,1.616,-0.82,-2.508,-0.72,220.98,2.772,-0.632,-0.588,-0.813,0.015,0.362,0,-1
"5128","1991-10-07",10,-0.631,-1.116,-1.121,-1.186,-1.142,183.51,1.656,1.759,-1.763,-2.358,-0.373,219.46,2.657,0.158,-1.022,1.763,-0.869,-2.651,-1.311,220.47,3.162,-0.449,-0.391,-0.882,0.064,0.309,0,-1
"5129","1991-10-08",10,-1.005,-0.608,-1.144,-2.661,-0.614,182.9,2.561,2.741,-1.7,-3.465,-0.476,207.29,3.499,-0.154,-1.495,2.2,-0.378,-3.575,-0.844,204.45,3.822,-1.051,0.211,0.111,0.368,0.378,0,-1
"5130","1991-10-09",10,-0.858,-0.524,-0.778,-2.816,-1.01,153.56,2.561,2.823,-0.563,-3.908,-1.407,188.53,3.499,-0.027,-1.22,2.129,0.243,-3.728,-1.681,193.57,3.642,-1.24,-0.639,0.596,0.319,0.301,0.226,1
"5131","1991-10-10",10,-0.604,-0.975,-0.663,-1.108,0.443,122.21,1.204,0.941,-0.247,-2.21,0.144,183.35,2.236,-0.085,-0.945,0.736,0.616,-2.386,-0.941,189.11,2.442,-1.217,-0.872,-0.466,0.04,0.197,0,-1
"5132","1991-10-11",10,-0.457,-1.032,-0.801,-1.418,0.575,143.74,1.204,1.023,0.069,-2.284,0.04,162.6,2.236,-0.163,-0.915,0.131,0.571,-1.763,-1.499,194.45,1.812,-0.886,-3.476,-1.044,-0.335,0.031,0,-1
"5133","1991-10-12",10,-0.346,-0.721,-0.48,-1.418,0.223,120.3,1.204,0.941,0.575,-2.136,-0.528,156.89,2.236,0.041,-0.579,-0.555,0.845,-1.145,-1.046,180.92,1.303,-0.62,-3.923,-2.222,-0.556,0.06,0,-1
"5134","1991-10-13",10,-0.124,-0.354,-0.137,-1.341,-0.702,108.65,1.204,0.041,0.196,-1.398,-0.115,163.84,1.394,0.236,-0.197,-0.779,0.601,-0.849,-0.222,200.62,0.943,0.668,-2.513,-1.991,-0.421,0.205,0,-1
"5135","1991-10-14",10,0.349,-0.072,0.046,-1.807,-0.173,112.59,2.109,-0.205,-0.563,-1.103,-0.321,208.8,0.973,0.372,0.566,-0.209,-0.092,-0.854,-0.188,233.37,0.913,1.306,-0.725,-1.459,-0.239,0.255,7.857,1
"5136","1991-10-15",10,0.389,-0.382,-0.16,-1.341,0.399,108.89,1.204,-1.105,0.069,-0.291,-0.166,112,0.552,0.48,0.597,-0.525,-0.069,0.33,0.124,283.52,-0.137,0.532,-0.211,-1.806,-0.17,0.219,6.115,1
"5137","1991-10-16",10,0.084,-0.467,-0.206,-0.875,-0.217,101.53,1.204,-0.45,0.512,0.004,0.454,82.87,0.131,0.655,0.322,-1.348,0.639,0.253,0.047,292.4,-0.287,1.265,1.285,0.203,0.307,0.348,5.618,1
"5143","1991-10-22",10,0.84,-0.241,-0.022,-0.331,-0.261,89.94,0.299,0.123,-1.194,-0.956,0.144,233.75,0.973,0.616,1.131,0.772,-1.029,-0.446,0.131,258.75,0.703,0.16,-0.519,-0.882,-0.312,0.054,0,-1
"5144","1991-10-23",10,0.469,-0.27,-0.022,-0.254,-1.098,89.34,0.299,-0.123,-1.131,-0.513,0.35,250.07,0.552,0.519,0.628,0.294,-0.69,-0.288,0.255,260.58,0.643,0.302,0.005,-0.928,-0.154,0.167,0,-1
"5145","1991-10-24",10,0.01,-0.072,0.115,0.6,-0.702,76.74,-0.605,-0.368,-0.879,-0.66,0.35,239.49,0.973,0.168,0.017,0.07,-0.466,-0.548,-0.044,251.06,0.763,0.089,-0.124,-0.42,-0.091,0.159,0,-1
"5146","1991-10-25",10,-0.235,-0.665,-0.412,0.678,-1.803,63.04,-0.153,1.105,-2.079,-0.734,-0.166,255.4,1.394,0.236,-0.304,1.087,-1.163,-0.967,-0.394,249.26,1.363,-1.252,-0.691,-0.744,-0.052,0.222,0,-1
"5147","1991-10-26",10,-0.457,-1.144,-1.282,-0.021,-2.287,148.61,0.752,2.659,-3.28,-0.808,-0.528,259.17,1.394,0.295,-0.472,2.053,-1.795,-1.446,-0.367,247.1,1.962,-0.52,0.641,0.688,0.355,0.276,0.789,1
"5148","1991-10-27",10,-0.062,-0.439,-1.877,0.29,-2.772,282.06,-0.605,3.15,-3.659,-0.144,-1.82,270.41,0.131,0.197,-0.273,3.146,-2.713,-1.283,-1.832,254.22,1.303,1.235,1.689,1.081,-0.123,-0.079,6.819,1
"5149","1991-10-28",10,-0.335,-0.862,-1.259,1.222,-2.111,331.14,-1.51,2.659,-3.154,0.963,-0.838,288.32,-1.132,-0.007,-0.579,2.678,-2.481,-0.278,0.218,266.45,-0.017,1.838,1.689,0.596,0.096,0.073,9.038,1
"5151","1991-10-30",10,-0.917,-0.128,0.023,0.911,-0.217,70.56,-1.058,0.368,-1.321,-0.07,2.934,280.02,0.131,-0.046,-1.128,1.682,-1.517,-1.013,3.932,256.85,0.763,0.343,1.595,1.681,0.406,0.095,3.846,1
"5152","1991-10-31",10,-0.017,0.944,0.962,-0.564,0.179,91.7,0.752,0.614,-0.499,-1.989,0.919,191.78,1.815,-0.494,-0.502,1.55,-0.793,-2.447,-0.625,221.16,2.232,-1.146,-0.296,0.573,-0.566,-0.471,0.937,1
"5153","1992-05-01",5,-0.256,-0.467,-0.183,-0.487,0.707,92.41,0.299,-0.696,0.006,0.447,-0.993,29.5,-0.29,-0.115,-0.075,-0.56,0.174,0.851,-0.346,314.01,-0.617,0.691,-2.814,-2.198,-0.162,0.189,36.51,1
"5154","1992-05-02",5,-0.227,-0.27,-0.022,-0.642,0.928,94.86,0.752,-0.45,-0.373,0.742,0.919,346.92,-0.711,-0.261,-0.166,0.558,-0.626,1.279,1.304,301.57,-1.097,1.938,0.753,1.473,0.18,-0.027,2.29,1
"5155","1992-05-03",5,0.172,-1.144,-0.732,-0.098,0.487,78.5,0.299,-0.45,-0.752,0.373,0.247,312.34,-0.711,0.333,0.536,0.035,-0.088,1.356,0.988,316.89,-1.097,0.568,1.165,0.249,0.159,0.203,12.057,1
"5156","1992-05-04",5,0.338,-1.06,-0.663,-0.176,0.267,82.3,0.299,-0.532,-0.563,0.521,-0.425,325.68,-0.711,0.782,0.979,-0.403,0.487,1.259,-0.289,342.19,-1.247,1.111,0.581,0.319,0.367,0.292,18.047,1
"5157","1992-05-05",5,0.06,-0.919,-0.549,-0.254,0.443,89.06,0.299,-0.532,-0.057,0.594,-0.373,11.64,-0.711,0.752,0.689,-0.413,1.028,1.315,-0.135,192.53,-1.307,0.892,-0.158,0.319,0.477,0.369,1.595,1
"5158","1992-05-06",5,-0.399,-0.778,-0.435,-0.254,0.223,88.34,0.299,-0.041,0.322,0.963,-0.631,26.31,-1.132,0.441,-0.014,-0.337,1.176,1.336,-0.333,21.34,-1.487,0.91,-0.382,0.965,0.536,0.367,0,-1
"5159","1992-05-07",5,-0.861,-0.411,-0.206,0.756,-0.922,69.21,-0.605,0.859,0.954,1.406,-0.58,40.52,-1.553,0.061,-0.686,-0.23,1.454,1.269,-0.209,35.12,-1.427,0.904,-0.906,0.596,0.566,0.431,2,1
"5160","1992-05-08",5,-0.933,-0.241,-0.045,0.833,-0.041,71.23,-0.605,1.023,1.397,1.111,0.092,54.92,-1.132,-0.173,-0.793,-1.053,1.032,0.667,1.206,53.91,-0.497,1.436,-0.373,0.873,0.564,0.278,4.495,1
"5161","1992-05-09",5,-0.4,-0.298,-0.068,0.6,0.267,73.9,-0.605,-0.205,0.638,0.299,1.229,65.35,-0.29,0.051,-0.365,-0.347,-0.168,-0.426,1.425,251.14,0.493,1.513,0.709,1.543,0.055,-0.055,10.738,1
"5162","1992-05-10",5,0.187,-0.693,-0.389,0.212,1.148,76.65,-0.153,-1.105,0.006,-0.144,1.229,94.1,0.131,0.236,0.093,0.66,-0.69,-1.242,-0.141,236.61,1.093,0.384,1.182,0.065,-0.316,-0.227,0.894,1
"5163","1992-05-11",5,0.245,-1.201,-0.801,-0.176,2.029,76.87,0.299,-0.696,-0.563,0.373,0.04,321.94,-0.29,0.392,0.582,-0.342,-0.184,-0.39,0.289,252.43,0.373,-0.608,0.77,0.457,0.176,0.165,0.123,1
"5164","1992-05-12",5,-0.036,-0.89,-0.526,-0.487,0.575,95.42,0.299,-0.778,-0.373,0.373,0.092,334.12,-0.29,0.606,0.505,-0.967,0.353,0.233,1.132,280.32,-0.317,-1.051,-0.116,1.335,0.418,0.306,0,-1
"5165","1992-05-13",5,0.082,-0.806,-0.48,-0.642,0.487,99.8,0.752,-1.105,-0.247,0.152,0.299,174.19,-0.29,0.791,0.734,-1.175,0.472,0.136,0.779,288.91,-0.047,-0.171,-0.09,1.012,0.411,0.272,0,-1
"5166","1992-05-14",5,-0.099,-0.636,-0.32,-0.176,0.311,86.28,-0.153,-0.614,0.322,0.299,0.04,54.54,-0.29,0.655,0.383,-1.135,0.418,0.248,0.383,295.54,-0.167,0.384,-0.09,0.781,0.367,0.331,0,-1
"5167","1992-05-15",5,-0.453,-0.636,-0.32,-0.176,0.707,87.16,0.299,-0.287,0.638,0.225,0.247,68.72,-0.29,0.217,-0.212,-1.308,0.506,-0.007,0.272,271.83,-0.167,0.957,0.271,1.612,0.458,0.236,7.093,1
"5168","1992-05-16",5,-0.615,-0.636,-0.343,0.057,0.443,80.31,-0.153,-0.123,0.701,0.373,0.66,61.94,-0.29,0.1,-0.533,-1.018,0.277,0.085,0.339,273.4,-0.347,0.354,0.262,1.012,0.449,0.374,8.763,1
"5169","1992-05-17",5,-1.138,0.013,0.138,0.989,0.575,71.21,-1.058,1.596,2.029,0.816,1.022,69.51,-0.711,-0.212,-1.251,-0.667,1.561,0.447,0.494,70.37,-0.287,1.572,0.117,0.434,0.592,0.504,6.865,1
"5170","1992-05-18",5,-0.827,-0.128,0.069,0.29,0.884,80.83,-0.153,-0.123,0.765,0.152,1.849,78.09,0.131,-0.28,-1.159,-0.377,-0.142,-0.436,1.005,249.93,0.373,1.602,1.259,1.404,0.118,0.065,6.846,1
"5171","1992-05-19",5,-0.732,0.521,0.619,-0.331,-0.305,89.95,0.299,-0.205,0.638,-0.66,1.487,119.32,0.552,-0.378,-1.22,-0.235,-0.012,-0.972,-0.104,227.16,0.763,0.597,0.976,-0.005,-0.269,-0.083,2.37,1
"5172","1992-05-20",5,-0.525,1.085,1.054,-1.263,-0.217,97.56,1.204,0.041,0.638,-1.103,0.712,135.76,0.973,-0.417,-0.96,-0.743,0.384,-0.768,-0.777,217.25,0.643,0.975,-0.279,-2.037,-0.744,-0.107,0,-1
"5173","1992-05-21",5,-0.46,0.888,0.894,-1.108,-0.35,97.13,1.204,-0.859,0.069,-0.586,0.35,142.03,0.552,-0.231,-0.793,-1.145,0.452,-0.308,-0.911,235.58,0.223,1.968,-0.914,-1.737,-0.683,-0.079,20.074,1
"5175","1992-05-23",5,-1.045,0.408,0.504,-1.186,1.148,99.38,1.204,-0.45,-0.247,-1.029,0.97,184.71,0.973,-0.816,-1.464,-0.596,0.182,-0.727,-0.279,227.72,0.763,0.414,-0.778,-0.513,0.088,0.258,0.101,1
"5177","1992-05-25",5,-0.638,0.38,0.504,-0.72,0.091,94.51,1.204,-0.614,0.322,-0.586,-0.373,130.14,0.552,-0.67,-0.701,-1.511,0.978,0.151,-0.242,60.61,-0.137,1.761,-1.843,-0.998,-0.171,0.304,0.539,1
"5178","1992-05-26",5,-0.652,0.69,0.756,-0.797,0.531,94.28,0.752,-0.859,0.069,0.225,-0.27,35.24,-0.29,-0.68,-0.808,-0.967,0.247,0.177,-0.135,279.96,-0.197,2.257,-0.09,-0.882,-0.091,0.265,3.253,1
"5179","1992-05-27",5,-0.375,0.521,0.596,-1.341,0.223,100.33,1.656,-0.614,-0.373,-0.808,0.609,196.33,0.973,-0.436,-0.594,-0.276,-0.214,-0.446,-0.279,250.41,0.433,-0.974,-0.846,-1.483,-0.361,0.08,0.547,1
"5180","1992-05-28",5,-0.14,-0.354,-0.183,-1.574,1.236,113.51,1.656,-0.532,0.133,-0.808,0.04,153.88,0.973,-0.066,-0.228,-1.526,0.673,0.085,-0.814,274.46,0.013,-1.122,-3.828,-4.623,-1.157,0.179,0,-1
"5181","1992-05-29",5,-0.588,-0.241,0.001,-1.03,0.575,101.28,0.752,-1.187,-0.12,-0.365,0.299,153.77,0.131,-0.27,-0.869,-1.14,0.929,0.631,-0.871,12.52,-0.467,0.999,-3.304,-3.723,-0.582,0.309,0,-1
"5182","1992-05-30",5,-1.246,-0.241,-0.022,-0.098,1.148,86.69,-0.153,-0.368,-0.057,0.816,0.092,12.77,-0.711,-0.777,-1.709,-0.723,0.361,0.866,-0.098,323.16,-0.707,2.281,-1.749,-2.291,-0.011,0.47,3.712,1
"5183","1992-05-31",5,-1.514,-0.947,-0.595,-0.021,2.161,79.44,-0.153,0.041,-1.258,0.152,0.712,284.24,-0.29,-1.021,-2.09,0.055,-0.511,0.33,0.548,278.63,-0.137,2.322,-0.064,0.134,0.46,0.535,25.089,1
"5184","1992-06-01",6,-0.917,-0.749,-0.686,-2.04,3.086,145.5,1.656,0.123,-1.194,-0.882,0.144,238.72,0.552,-0.699,-1.22,-0.306,-0.256,-0.068,0.131,265.47,0.313,0.963,-0.614,-0.559,0.183,0.408,0.451,1
"5185","1992-06-02",6,-0.471,-0.58,-0.87,-2.816,1.236,168.1,2.561,-0.614,-0.626,-0.66,0.144,222.19,0.552,0.002,-0.518,-0.977,0.258,0.187,-0.303,282.4,-0.047,-1.293,-1.594,-1.113,-0.008,0.447,0,-1
"5186","1992-06-03",6,-0.606,-1.032,-0.778,-1.341,0.796,139.08,1.204,-1.105,-0.057,-0.365,0.299,129.61,0.131,0.314,-0.67,-1.069,0.917,0.662,-0.175,189.89,-0.677,-1.813,-2.024,-2.129,-0.115,0.49,1.926,1
"5193","1992-06-10",6,-0.371,-0.636,-0.366,0.445,1.148,70.8,-0.605,0.368,0.891,0.89,-0.063,52.25,-0.711,0.626,0.215,-0.799,1.287,0.738,0.03,44.13,-0.707,0.946,0.022,1.058,0.915,0.845,0.882,1
"5194","1992-06-11",6,-0.498,-0.919,-0.549,0.057,0.003,76.92,-0.153,-0.45,0.322,0.521,-0.476,38.97,-0.29,0.674,0.093,-1.221,0.712,0.549,0.302,342.57,-0.497,1.005,-0.038,1.243,1.057,0.828,6.841,1
"5195","1992-06-12",6,-0.625,-0.947,-0.595,0.134,0.091,72.1,-0.153,-0.532,0.322,0.447,-0.425,44.42,-0.29,0.626,-0.105,-1.216,0.997,0.478,-0.128,29.09,-0.707,1.903,-0.167,0.642,1.082,0.926,2.665,1
"5196","1992-06-13",6,-0.527,-0.721,-0.48,0.756,-0.305,59.5,-0.605,0.041,0.701,0.668,-0.631,52.53,-0.711,0.801,0.093,-0.667,1.451,0.703,-0.575,52.03,-0.857,1.572,-0.674,0.365,1.095,0.953,6.77,1
"5197","1992-06-14",6,-0.638,-0.552,-0.274,0.29,-0.305,75.64,-0.153,1.268,1.523,1.185,-0.838,56.12,-1.132,0.791,-0.029,0.014,1.927,0.953,-0.205,58.44,-1.187,1.395,-0.992,-0.259,1.016,1.028,0.115,1
"5198","1992-06-15",6,-0.829,-0.552,-0.251,-0.098,0.443,85.63,0.299,0.859,1.523,0.373,-0.321,75.02,-0.29,0.723,-0.411,-0.677,1.492,0.631,-0.323,57.18,-0.377,1.507,-0.356,0.065,1.198,1.001,1.079,1
"5199","1992-06-16",6,-1.158,-0.157,0.046,0.445,0.355,78.13,-0.153,1.268,1.776,0.594,0.195,71.17,-0.29,0.411,-0.915,-0.611,1.508,0.631,0.376,59.34,-0.617,2.204,-0.468,0.527,1.261,1.05,0,-1
"5200","1992-06-17",6,-1.225,-0.044,0.138,0.134,0.752,83.82,-0.153,0.859,1.586,0.004,0.505,87.24,0.131,0.285,-1.067,-0.942,1.378,0.177,0.44,87,0.073,2.127,-0.004,0.042,1.142,0.902,0.338,1
"5201","1992-06-18",6,-0.529,-0.778,-0.457,-0.72,1.28,101.96,0.752,-0.778,0.259,-0.365,0.867,119.89,0.552,0.548,-0.273,-0.764,0.197,-0.477,0.225,237.33,0.343,0.266,0.761,0.642,0.638,0.653,5.901,1
"5202","1992-06-19",6,-0.312,-0.778,-0.503,-1.263,1.104,117.63,1.204,-1.023,0.133,-0.291,0.505,112.15,0.131,0.635,0.154,-0.697,0.087,-0.323,1.072,249.9,0.223,-0.543,0.667,0.111,0.546,0.697,1.494,1
"5203","1992-06-20",6,-0.408,-0.862,-0.595,-1.341,0.487,123.94,1.656,-1.105,0.006,-0.291,0.144,128.35,0.131,0.733,0.017,-0.601,-0.02,-0.15,0.672,260.48,-0.047,-0.159,0.375,-0.813,0.554,0.837,5.444,1
"5204","1992-06-21",6,-0.967,-0.89,-0.549,-0.875,0.796,107.82,0.752,-0.287,0.701,-0.217,0.04,93.93,0.131,0.519,-0.747,-1.323,0.868,0.228,0.39,213.51,-0.467,1.004,0.228,-0.351,0.983,0.986,0,-1
"5207","1992-06-24",6,-1.368,-0.665,-0.366,0.29,-0.394,74.75,-0.153,-0.123,0.385,0.89,-0.011,31.03,-0.711,0.655,-1.144,-1.104,0.628,0.509,1.418,316.44,-0.557,0.497,-0.364,0.758,1.375,1.125,0,-1
"5210","1992-06-27",6,-1.783,-1.173,-1.236,-0.021,0.84,270.99,0.299,-0.205,-0.879,0.373,2.262,292.23,-0.29,0.519,-1.892,0.401,-0.61,0.524,2.897,283.55,-0.257,-0.142,0.555,0.411,1.356,1.036,2.539,1
"5211","1992-06-28",6,-1.847,-0.975,-0.778,-1.341,3.042,123.72,1.204,0.041,0.512,-0.439,3.658,104.74,0.131,0.421,-1.953,-0.306,0.852,-1.232,4.53,152.32,0.643,0.579,1.199,1.058,1.242,0.929,6.58,1
"5212","1992-06-29",6,-1.348,-0.552,-0.457,-2.195,0.091,133.81,1.656,1.923,1.523,-2.358,0.557,137.81,1.815,0.645,-1.541,0.324,1.378,-1.875,-0.884,162.23,1.573,0.313,0.185,-0.097,0.799,0.89,0,-1
"5227","1992-07-14",7,-0.084,-1.088,-1.35,-0.72,-0.482,251.87,0.752,-0.205,-1.068,0.225,0.04,288.88,-0.29,1.463,0.811,-0.977,0.43,0.611,0.232,317.59,-0.407,-0.839,-2.505,-1.436,0.702,1.047,0,-1
"5228","1992-07-15",7,-0.33,-1.144,-1.305,-0.564,-0.173,257.93,0.752,-0.696,-0.563,0.373,0.299,317.6,-0.29,1.347,0.383,-1.079,0.632,0.646,-0.256,341.19,-0.557,-0.496,-1.697,-2.268,0.934,1.226,0,-1
"5229","1992-07-16",7,-0.546,-1.144,-1.328,-0.254,-0.217,274.18,0.299,-0.778,-0.057,0.373,-0.631,14.52,-0.711,1.288,0.139,-0.911,1.157,0.703,-0.484,31.69,-0.767,-0.662,-0.76,-0.974,1.233,1.222,0,-1
"5230","1992-07-17",7,-0.665,-1.399,-1.007,-0.021,-0.394,16.49,-0.153,-0.532,0.322,0.447,-0.993,46.29,-0.711,1.337,-0.014,-0.428,1.641,0.749,-0.841,56.16,-0.797,-0.874,-0.536,-0.651,1.233,1.273,29.723,1
"5231","1992-07-18",7,-0.721,-1.201,-1.099,0.445,-0.394,340.46,-0.153,-0.123,0.196,0.963,-0.942,23,-0.711,1.239,-0.075,-0.545,1.477,0.835,-0.662,46.89,-0.737,-1.199,-0.915,-1.09,1.183,1.287,9.686,1
"5232","1992-07-19",7,-0.525,-1.144,-1.144,0.523,-0.57,331.99,-0.605,0.204,-0.689,1.111,-1.923,334.13,-1.132,1.424,0.276,-0.794,0.67,0.912,-1.14,169.82,-0.887,-0.951,-0.725,-1.321,1.338,1.356,13.208,1
"5233","1992-07-20",7,-0.521,-0.947,-1.442,0.212,-0.526,291.62,-0.605,0.777,-1.258,1.332,-1.252,320.17,-1.553,1.619,0.368,-0.24,0.365,1.422,-0.293,337.26,-1.607,-0.803,-0.898,-0.744,1.361,1.408,0.115,1
"5234","1992-07-21",7,-0.386,-0.778,-1.534,0.756,-1.098,300.13,-1.058,0.695,-0.373,1.775,-0.631,352.98,-1.975,1.639,0.566,0.106,1.02,1.872,0.272,8.69,-1.967,-0.419,-1.139,-0.974,1.283,1.365,0,-1
"5235","1992-07-22",7,-0.171,-0.947,-1.465,-0.642,-0.041,259.34,0.299,-0.859,-0.436,0.299,-0.27,325.91,-0.29,1.541,0.704,-0.84,0.879,0.861,-0.669,180.54,-0.887,-0.921,-0.872,-1.529,1.057,1.317,0,-1
"5236","1992-07-23",7,-0.235,-0.749,-1.625,-0.875,0.091,255.26,0.752,-0.532,-0.752,0.225,-0.166,298.84,-0.29,1.23,0.536,-1.16,0.521,0.396,-0.494,322.64,-0.377,-0.313,-0.778,-1.229,1.014,1.236,0,-1
"5237","1992-07-24",7,-0.362,-0.721,-1.602,-1.186,1.28,245.39,1.204,-0.205,-1.131,-0.217,0.195,267.9,0.131,0.869,0.231,-1.053,0.384,0.401,-0.239,304.79,-0.317,-0.083,-0.433,-1.275,0.844,1.122,0,-1
"5238","1992-07-25",7,-0.275,-1.201,-1.213,0.057,1.588,299.43,-0.153,-0.532,-0.563,0.521,0.35,328.55,-0.29,0.986,0.444,-1.003,0.502,0.646,0.158,327.1,-0.527,-0.478,-1.156,-1.529,0.927,1.264,0.46,1
"5239","1992-07-26",7,-0.274,-1.116,-1.053,0.756,0.355,177.88,-0.605,-0.941,-0.183,0.299,0.402,184.72,-0.29,1.424,0.551,-1.231,0.83,0.503,0.121,189.48,-0.527,-0.076,-0.743,-0.974,1.22,1.352,8.989,1
